Policy_ID,Policy_Type,Age,Issue_year,Current_Year,Coverage,RiskClass,Premium,Claims,Claim_Costs,Profitability
,,38,,,,,,,,
,,39,,,,,,,,
,,33,,,,,,,,
,,22,,,,,,,,
,,75,,,,,,,,
,,100,,,,,,,,
,,69,,,,,,,,
,,81,,,,,,,,
,,15,,,,,,,,
,,58,,,,,,,,
,,35,,,,,,,,
,,51,,,,,,,,
,,16,,,,,,,,
,,12,,,,,,,,
,,16,,,,,,,,
,,39,,,,,,,,
,,39,,,,,,,,
,,100,,,,,,,,
,,8,,,,,,,,
,,95,,,,,,,,
,,49,,,,,,,,
,,12,,,,,,,,
,,12,,,,,,,,
,,100,,,,,,,,
,,19,,,,,,,,
,,81,,,,,,,,
,,69,,,,,,,,
,,27,,,,,,,,
,,12,,,,,,,,
,,100,,,,,,,,
,,7,,,,,,,,
,,54,,,,,,,,
,,15,,,,,,,,
,,46,,,,,,,,
,,51,,,,,,,,
,,11,,,,,,,,
,,41,,,,,,,,
,,50,,,,,,,,
,,100,,,,,,,,
,,62,,,,,,,,
,,66,,,,,,,,
,,6,,,,,,,,
,,52,,,,,,,,
,,15,,,,,,,,
,,21,,,,,,,,
,,38,,,,,,,,
,,18,,,,,,,,
,,20,,,,,,,,
,,99,,,,,,,,
,,62,,,,,,,,
,,43,,,,,,,,
,,42,,,,,,,,
,,31,,,,,,,,
,,56,,,,,,,,
,,51,,,,,,,,
,,13,,,,,,,,
,,26,,,,,,,,
,,18,,,,,,,,
,,4,,,,,,,,
,,5,,,,,,,,
,,6,,,,,,,,
,,40,,,,,,,,
,,36,,,,,,,,
,,52,,,,,,,,
,,56,,,,,,,,
,,74,,,,,,,,
,,11,,,,,,,,
,,77,,,,,,,,
,,100,,,,,,,,
,,19,,,,,,,,
,,14,,,,,,,,
,,47,,,,,,,,
,,22,,,,,,,,
,,23,,,,,,,,
,,50,,,,,,,,
,,49,,,,,,,,
,,22,,,,,,,,
,,100,,,,,,,,
,,83,,,,,,,,
,,20,,,,,,,,
,,48,,,,,,,,
,,33,,,,,,,,
,,52,,,,,,,,
,,4,,,,,,,,
,,36,,,,,,,,
,,6,,,,,,,,
,,40,,,,,,,,
,,3,,,,,,,,
,,91,,,,,,,,
,,70,,,,,,,,
,,100,,,,,,,,
,,31,,,,,,,,
,,10,,,,,,,,
,,85,,,,,,,,
,,4,,,,,,,,
,,58,,,,,,,,
,,56,,,,,,,,
,,2,,,,,,,,
,,37,,,,,,,,
,,33,,,,,,,,
,,35,,,,,,,,
,,62,,,,,,,,
,,73,,,,,,,,
,,18,,,,,,,,
,,36,,,,,,,,
,,25,,,,,,,,
,,15,,,,,,,,
,,77,,,,,,,,
,,17,,,,,,,,
,,20,,,,,,,,
,,100,,,,,,,,
,,7,,,,,,,,
,,46,,,,,,,,
,,31,,,,,,,,
,,22,,,,,,,,
,,22,,,,,,,,
,,35,,,,,,,,
,,7,,,,,,,,
,,17,,,,,,,,
,,17,,,,,,,,
,,22,,,,,,,,
,,8,,,,,,,,
,,68,,,,,,,,
,,35,,,,,,,,
,,82,,,,,,,,
,,41,,,,,,,,
,,12,,,,,,,,
,,8,,,,,,,,
,,40,,,,,,,,
,,13,,,,,,,,
,,79,,,,,,,,
,,15,,,,,,,,
,,99,,,,,,,,
,,91,,,,,,,,
,,100,,,,,,,,
,,18,,,,,,,,
,,100,,,,,,,,
,,54,,,,,,,,
,,19,,,,,,,,
,,19,,,,,,,,
,,44,,,,,,,,
,,56,,,,,,,,
,,10,,,,,,,,
,,96,,,,,,,,
,,21,,,,,,,,
,,31,,,,,,,,
,,26,,,,,,,,
,,18,,,,,,,,
,,98,,,,,,,,
,,43,,,,,,,,
,,50,,,,,,,,
,,19,,,,,,,,
,,82,,,,,,,,
,,100,,,,,,,,
,,42,,,,,,,,
,,62,,,,,,,,
,,97,,,,,,,,
,,29,,,,,,,,
,,6,,,,,,,,
,,12,,,,,,,,
,,13,,,,,,,,
,,34,,,,,,,,
,,59,,,,,,,,
,,36,,,,,,,,
,,13,,,,,,,,
,,23,,,,,,,,
,,30,,,,,,,,
,,53,,,,,,,,
,,40,,,,,,,,
,,14,,,,,,,,
,,22,,,,,,,,
,,59,,,,,,,,
,,30,,,,,,,,
,,57,,,,,,,,
,,12,,,,,,,,
,,88,,,,,,,,
,,61,,,,,,,,
,,12,,,,,,,,
,,58,,,,,,,,
,,30,,,,,,,,
,,56,,,,,,,,
,,59,,,,,,,,
,,28,,,,,,,,
,,27,,,,,,,,
,,53,,,,,,,,
,,30,,,,,,,,
,,90,,,,,,,,
,,15,,,,,,,,
,,9,,,,,,,,
,,75,,,,,,,,
,,68,,,,,,,,
,,18,,,,,,,,
,,72,,,,,,,,
,,98,,,,,,,,
,,32,,,,,,,,
,,47,,,,,,,,
,,18,,,,,,,,
,,24,,,,,,,,
,,10,,,,,,,,
,,22,,,,,,,,
,,25,,,,,,,,
,,45,,,,,,,,
,,73,,,,,,,,
,,42,,,,,,,,
,,47,,,,,,,,
,,13,,,,,,,,
,,40,,,,,,,,
,,22,,,,,,,,
,,48,,,,,,,,
,,60,,,,,,,,
,,27,,,,,,,,
,,61,,,,,,,,
,,5,,,,,,,,
,,14,,,,,,,,
,,87,,,,,,,,
,,13,,,,,,,,
,,42,,,,,,,,
,,29,,,,,,,,
,,58,,,,,,,,
,,5,,,,,,,,
,,49,,,,,,,,
,,33,,,,,,,,
,,56,,,,,,,,
,,100,,,,,,,,
,,8,,,,,,,,
,,31,,,,,,,,
,,22,,,,,,,,
,,5,,,,,,,,
,,26,,,,,,,,
,,13,,,,,,,,
,,100,,,,,,,,
,,30,,,,,,,,
,,87,,,,,,,,
,,23,,,,,,,,
,,11,,,,,,,,
,,27,,,,,,,,
,,29,,,,,,,,
,,28,,,,,,,,
,,55,,,,,,,,
,,38,,,,,,,,
,,10,,,,,,,,
,,37,,,,,,,,
,,8,,,,,,,,
,,53,,,,,,,,
,,25,,,,,,,,
,,10,,,,,,,,
,,80,,,,,,,,
,,14,,,,,,,,
,,13,,,,,,,,
,,42,,,,,,,,
,,21,,,,,,,,
,,25,,,,,,,,
,,93,,,,,,,,
,,50,,,,,,,,
,,21,,,,,,,,
,,50,,,,,,,,
,,33,,,,,,,,
,,47,,,,,,,,
,,27,,,,,,,,
,,5,,,,,,,,
,,22,,,,,,,,
,,68,,,,,,,,
,,100,,,,,,,,
,,12,,,,,,,,
,,32,,,,,,,,
,,37,,,,,,,,
,,39,,,,,,,,
,,34,,,,,,,,
,,85,,,,,,,,
,,42,,,,,,,,
,,21,,,,,,,,
,,41,,,,,,,,
,,24,,,,,,,,
,,85,,,,,,,,
,,21,,,,,,,,
,,15,,,,,,,,
,,99,,,,,,,,
,,22,,,,,,,,
,,35,,,,,,,,
,,51,,,,,,,,
,,19,,,,,,,,
,,99,,,,,,,,
,,10,,,,,,,,
,,3,,,,,,,,
,,38,,,,,,,,
,,41,,,,,,,,
,,50,,,,,,,,
,,100,,,,,,,,
,,44,,,,,,,,
,,56,,,,,,,,
,,44,,,,,,,,
,,49,,,,,,,,
,,14,,,,,,,,
,,20,,,,,,,,
,,11,,,,,,,,
,,17,,,,,,,,
,,17,,,,,,,,
,,39,,,,,,,,
,,85,,,,,,,,
,,17,,,,,,,,
,,56,,,,,,,,
,,14,,,,,,,,
,,12,,,,,,,,
,,26,,,,,,,,
,,49,,,,,,,,
,,51,,,,,,,,
,,45,,,,,,,,
,,6,,,,,,,,
,,65,,,,,,,,
,,41,,,,,,,,
,,41,,,,,,,,
,,7,,,,,,,,
,,17,,,,,,,,
,,57,,,,,,,,
,,24,,,,,,,,
,,11,,,,,,,,
,,26,,,,,,,,
,,31,,,,,,,,
,,46,,,,,,,,
,,33,,,,,,,,
,,26,,,,,,,,
,,63,,,,,,,,
,,41,,,,,,,,
,,82,,,,,,,,
,,2,,,,,,,,
,,13,,,,,,,,
,,22,,,,,,,,
,,26,,,,,,,,
,,46,,,,,,,,
,,14,,,,,,,,
,,67,,,,,,,,
,,34,,,,,,,,
,,73,,,,,,,,
,,18,,,,,,,,
,,100,,,,,,,,
,,67,,,,,,,,
,,23,,,,,,,,
,,67,,,,,,,,
,,74,,,,,,,,
,,38,,,,,,,,
,,28,,,,,,,,
,,65,,,,,,,,
,,61,,,,,,,,
,,32,,,,,,,,
,,44,,,,,,,,
,,28,,,,,,,,
,,35,,,,,,,,
,,17,,,,,,,,
,,23,,,,,,,,
,,41,,,,,,,,
,,59,,,,,,,,
,,22,,,,,,,,
,,29,,,,,,,,
,,42,,,,,,,,
,,100,,,,,,,,
,,71,,,,,,,,
,,63,,,,,,,,
,,53,,,,,,,,
,,16,,,,,,,,
,,30,,,,,,,,
,,13,,,,,,,,
,,41,,,,,,,,
,,36,,,,,,,,
,,52,,,,,,,,
,,20,,,,,,,,
,,20,,,,,,,,
,,47,,,,,,,,
,,52,,,,,,,,
,,36,,,,,,,,
,,20,,,,,,,,
,,9,,,,,,,,
,,49,,,,,,,,
,,47,,,,,,,,
,,10,,,,,,,,
,,30,,,,,,,,
,,25,,,,,,,,
,,70,,,,,,,,
,,19,,,,,,,,
,,22,,,,,,,,
,,28,,,,,,,,
,,55,,,,,,,,
,,44,,,,,,,,
,,44,,,,,,,,
,,6,,,,,,,,
,,44,,,,,,,,
,,32,,,,,,,,
,,8,,,,,,,,
,,21,,,,,,,,
,,3,,,,,,,,
,,54,,,,,,,,
,,36,,,,,,,,
,,34,,,,,,,,
,,18,,,,,,,,
,,57,,,,,,,,
,,65,,,,,,,,
,,46,,,,,,,,
,,16,,,,,,,,
,,82,,,,,,,,
,,4,,,,,,,,
,,54,,,,,,,,
,,31,,,,,,,,
,,85,,,,,,,,
,,99,,,,,,,,
,,53,,,,,,,,
,,23,,,,,,,,
,,18,,,,,,,,
,,47,,,,,,,,
,,22,,,,,,,,
,,23,,,,,,,,
,,75,,,,,,,,
,,36,,,,,,,,
,,13,,,,,,,,
,,99,,,,,,,,
,,26,,,,,,,,
,,57,,,,,,,,
,,14,,,,,,,,
,,61,,,,,,,,
,,7,,,,,,,,
,,16,,,,,,,,
,,28,,,,,,,,
,,36,,,,,,,,
,,36,,,,,,,,
,,35,,,,,,,,
,,36,,,,,,,,
,,40,,,,,,,,
,,69,,,,,,,,
,,29,,,,,,,,
,,61,,,,,,,,
,,17,,,,,,,,
,,25,,,,,,,,
,,81,,,,,,,,
,,20,,,,,,,,
,,3,,,,,,,,
,,28,,,,,,,,
,,36,,,,,,,,
,,75,,,,,,,,
,,73,,,,,,,,
,,33,,,,,,,,
,,100,,,,,,,,
,,12,,,,,,,,
,,75,,,,,,,,
,,42,,,,,,,,
,,14,,,,,,,,
,,29,,,,,,,,
,,20,,,,,,,,
,,31,,,,,,,,
,,14,,,,,,,,
,,22,,,,,,,,
,,1,,,,,,,,
,,43,,,,,,,,
,,43,,,,,,,,
,,32,,,,,,,,
,,7,,,,,,,,
,,62,,,,,,,,
,,41,,,,,,,,
,,82,,,,,,,,
,,28,,,,,,,,
,,27,,,,,,,,
,,35,,,,,,,,
,,6,,,,,,,,
,,46,,,,,,,,
,,69,,,,,,,,
,,100,,,,,,,,
,,20,,,,,,,,
,,28,,,,,,,,
,,14,,,,,,,,
,,48,,,,,,,,
,,44,,,,,,,,
,,51,,,,,,,,
,,4,,,,,,,,
,,100,,,,,,,,
,,50,,,,,,,,
,,68,,,,,,,,
,,98,,,,,,,,
,,28,,,,,,,,
,,99,,,,,,,,
,,30,,,,,,,,
,,31,,,,,,,,
,,33,,,,,,,,
,,14,,,,,,,,
,,64,,,,,,,,
,,31,,,,,,,,
,,41,,,,,,,,
,,61,,,,,,,,
,,10,,,,,,,,
,,100,,,,,,,,
,,29,,,,,,,,
,,19,,,,,,,,
,,100,,,,,,,,
,,63,,,,,,,,
,,79,,,,,,,,
,,28,,,,,,,,
,,10,,,,,,,,
,,55,,,,,,,,
,,90,,,,,,,,
,,14,,,,,,,,
,,40,,,,,,,,
,,37,,,,,,,,
,,20,,,,,,,,
,,2,,,,,,,,
,,84,,,,,,,,
,,11,,,,,,,,
,,42,,,,,,,,
,,34,,,,,,,,
,,52,,,,,,,,
,,24,,,,,,,,
,,66,,,,,,,,
,,18,,,,,,,,
,,36,,,,,,,,
,,13,,,,,,,,
,,57,,,,,,,,
,,75,,,,,,,,
,,43,,,,,,,,
,,43,,,,,,,,
,,30,,,,,,,,
,,16,,,,,,,,
,,27,,,,,,,,
,,1,,,,,,,,
,,16,,,,,,,,
,,23,,,,,,,,
,,10,,,,,,,,
,,18,,,,,,,,
,,20,,,,,,,,
,,100,,,,,,,,
,,25,,,,,,,,
,,30,,,,,,,,
,,56,,,,,,,,
,,29,,,,,,,,
,,35,,,,,,,,
,,19,,,,,,,,
,,26,,,,,,,,
,,11,,,,,,,,
,,10,,,,,,,,
,,56,,,,,,,,
,,42,,,,,,,,
,,85,,,,,,,,
,,12,,,,,,,,
,,10,,,,,,,,
,,100,,,,,,,,
,,27,,,,,,,,
,,46,,,,,,,,
,,54,,,,,,,,
,,44,,,,,,,,
,,58,,,,,,,,
,,69,,,,,,,,
,,55,,,,,,,,
,,89,,,,,,,,
,,58,,,,,,,,
,,76,,,,,,,,
,,32,,,,,,,,
,,8,,,,,,,,
,,18,,,,,,,,
,,14,,,,,,,,
,,76,,,,,,,,
,,41,,,,,,,,
,,20,,,,,,,,
,,36,,,,,,,,
,,49,,,,,,,,
,,15,,,,,,,,
,,50,,,,,,,,
,,26,,,,,,,,
,,48,,,,,,,,
,,55,,,,,,,,
,,74,,,,,,,,
,,33,,,,,,,,
,,52,,,,,,,,
,,23,,,,,,,,
,,84,,,,,,,,
,,45,,,,,,,,
,,84,,,,,,,,
,,44,,,,,,,,
,,25,,,,,,,,
,,31,,,,,,,,
,,41,,,,,,,,
,,24,,,,,,,,
,,43,,,,,,,,
,,1,,,,,,,,
,,42,,,,,,,,
,,26,,,,,,,,
,,34,,,,,,,,
,,31,,,,,,,,
,,57,,,,,,,,
,,100,,,,,,,,
,,54,,,,,,,,
,,31,,,,,,,,
,,51,,,,,,,,
,,30,,,,,,,,
,,74,,,,,,,,
,,85,,,,,,,,
,,55,,,,,,,,
,,23,,,,,,,,
,,28,,,,,,,,
,,25,,,,,,,,
,,25,,,,,,,,
,,20,,,,,,,,
,,24,,,,,,,,
,,32,,,,,,,,
,,44,,,,,,,,
,,39,,,,,,,,
,,30,,,,,,,,
,,33,,,,,,,,
,,15,,,,,,,,
,,41,,,,,,,,
,,59,,,,,,,,
,,12,,,,,,,,
,,53,,,,,,,,
,,60,,,,,,,,
,,67,,,,,,,,
,,23,,,,,,,,
,,49,,,,,,,,
,,40,,,,,,,,
,,31,,,,,,,,
,,22,,,,,,,,
,,24,,,,,,,,
,,24,,,,,,,,
,,64,,,,,,,,
,,14,,,,,,,,
,,6,,,,,,,,
,,20,,,,,,,,
,,38,,,,,,,,
,,59,,,,,,,,
,,61,,,,,,,,
,,67,,,,,,,,
,,38,,,,,,,,
,,12,,,,,,,,
,,40,,,,,,,,
,,23,,,,,,,,
,,57,,,,,,,,
,,35,,,,,,,,
,,69,,,,,,,,
,,14,,,,,,,,
,,39,,,,,,,,
,,40,,,,,,,,
,,32,,,,,,,,
,,26,,,,,,,,
,,95,,,,,,,,
,,45,,,,,,,,
,,54,,,,,,,,
,,10,,,,,,,,
,,23,,,,,,,,
,,65,,,,,,,,
,,5,,,,,,,,
,,58,,,,,,,,
,,8,,,,,,,,
,,84,,,,,,,,
,,46,,,,,,,,
,,12,,,,,,,,
,,47,,,,,,,,
,,61,,,,,,,,
,,50,,,,,,,,
,,1,,,,,,,,
,,34,,,,,,,,
,,100,,,,,,,,
,,30,,,,,,,,
,,6,,,,,,,,
,,8,,,,,,,,
,,46,,,,,,,,
,,38,,,,,,,,
,,30,,,,,,,,
,,16,,,,,,,,
,,11,,,,,,,,
,,47,,,,,,,,
,,32,,,,,,,,
,,20,,,,,,,,
,,34,,,,,,,,
,,22,,,,,,,,
,,45,,,,,,,,
,,13,,,,,,,,
,,13,,,,,,,,
,,6,,,,,,,,
,,43,,,,,,,,
,,100,,,,,,,,
,,67,,,,,,,,
,,18,,,,,,,,
,,25,,,,,,,,
,,26,,,,,,,,
,,20,,,,,,,,
,,9,,,,,,,,
,,41,,,,,,,,
,,3,,,,,,,,
,,37,,,,,,,,
,,26,,,,,,,,
,,22,,,,,,,,
,,18,,,,,,,,
,,44,,,,,,,,
,,69,,,,,,,,
,,97,,,,,,,,
,,100,,,,,,,,
,,26,,,,,,,,
,,17,,,,,,,,
,,49,,,,,,,,
,,51,,,,,,,,
,,6,,,,,,,,
,,5,,,,,,,,
,,44,,,,,,,,
,,33,,,,,,,,
,,57,,,,,,,,
,,30,,,,,,,,
,,27,,,,,,,,
,,27,,,,,,,,
,,36,,,,,,,,
,,28,,,,,,,,
,,24,,,,,,,,
,,38,,,,,,,,
,,51,,,,,,,,
,,24,,,,,,,,
,,80,,,,,,,,
,,60,,,,,,,,
,,40,,,,,,,,
,,84,,,,,,,,
,,83,,,,,,,,
,,21,,,,,,,,
,,66,,,,,,,,
,,39,,,,,,,,
,,59,,,,,,,,
,,10,,,,,,,,
,,3,,,,,,,,
,,56,,,,,,,,
,,19,,,,,,,,
,,23,,,,,,,,
,,64,,,,,,,,
,,63,,,,,,,,
,,44,,,,,,,,
,,31,,,,,,,,
,,59,,,,,,,,
,,9,,,,,,,,
,,83,,,,,,,,
,,100,,,,,,,,
,,54,,,,,,,,
,,5,,,,,,,,
,,25,,,,,,,,
,,43,,,,,,,,
,,62,,,,,,,,
,,25,,,,,,,,
,,100,,,,,,,,
,,22,,,,,,,,
,,41,,,,,,,,
,,21,,,,,,,,
,,10,,,,,,,,
,,14,,,,,,,,
,,23,,,,,,,,
,,26,,,,,,,,
,,17,,,,,,,,
,,49,,,,,,,,
,,26,,,,,,,,
,,14,,,,,,,,
,,47,,,,,,,,
,,14,,,,,,,,
,,71,,,,,,,,
,,21,,,,,,,,
,,7,,,,,,,,
,,78,,,,,,,,
,,22,,,,,,,,
,,83,,,,,,,,
,,27,,,,,,,,
,,46,,,,,,,,
,,51,,,,,,,,
,,5,,,,,,,,
,,65,,,,,,,,
,,25,,,,,,,,
,,14,,,,,,,,
,,59,,,,,,,,
,,25,,,,,,,,
,,54,,,,,,,,
,,42,,,,,,,,
,,100,,,,,,,,
,,23,,,,,,,,
,,41,,,,,,,,
,,22,,,,,,,,
,,28,,,,,,,,
,,98,,,,,,,,
,,53,,,,,,,,
,,11,,,,,,,,
,,28,,,,,,,,
,,43,,,,,,,,
,,57,,,,,,,,
,,12,,,,,,,,
,,38,,,,,,,,
,,85,,,,,,,,
,,7,,,,,,,,
,,19,,,,,,,,
,,3,,,,,,,,
,,11,,,,,,,,
,,28,,,,,,,,
,,18,,,,,,,,
,,20,,,,,,,,
,,36,,,,,,,,
,,19,,,,,,,,
,,8,,,,,,,,
,,51,,,,,,,,
,,58,,,,,,,,
,,16,,,,,,,,
,,43,,,,,,,,
,,38,,,,,,,,
,,30,,,,,,,,
,,27,,,,,,,,
,,50,,,,,,,,
,,20,,,,,,,,
,,56,,,,,,,,
,,42,,,,,,,,
,,100,,,,,,,,
,,64,,,,,,,,
,,100,,,,,,,,
,,67,,,,,,,,
,,27,,,,,,,,
,,19,,,,,,,,
,,33,,,,,,,,
,,10,,,,,,,,
,,35,,,,,,,,
,,31,,,,,,,,
,,12,,,,,,,,
,,27,,,,,,,,
,,74,,,,,,,,
,,67,,,,,,,,
,,11,,,,,,,,
,,20,,,,,,,,
,,74,,,,,,,,
,,13,,,,,,,,
,,58,,,,,,,,
,,19,,,,,,,,
,,34,,,,,,,,
,,8,,,,,,,,
,,17,,,,,,,,
,,46,,,,,,,,
,,34,,,,,,,,
,,79,,,,,,,,
,,12,,,,,,,,
,,37,,,,,,,,
,,40,,,,,,,,
,,64,,,,,,,,
,,23,,,,,,,,
,,39,,,,,,,,
,,25,,,,,,,,
,,15,,,,,,,,
,,24,,,,,,,,
,,26,,,,,,,,
,,47,,,,,,,,
,,45,,,,,,,,
,,44,,,,,,,,
,,51,,,,,,,,
,,40,,,,,,,,
,,19,,,,,,,,
,,36,,,,,,,,
,,42,,,,,,,,
,,100,,,,,,,,
,,70,,,,,,,,
,,36,,,,,,,,
,,19,,,,,,,,
,,33,,,,,,,,
,,14,,,,,,,,
,,13,,,,,,,,
,,50,,,,,,,,
,,39,,,,,,,,
,,6,,,,,,,,
,,38,,,,,,,,
,,53,,,,,,,,
,,29,,,,,,,,
,,25,,,,,,,,
,,15,,,,,,,,
,,35,,,,,,,,
,,78,,,,,,,,
,,94,,,,,,,,
,,18,,,,,,,,
,,23,,,,,,,,
,,43,,,,,,,,
,,24,,,,,,,,
,,32,,,,,,,,
,,10,,,,,,,,
,,37,,,,,,,,
,,27,,,,,,,,
,,25,,,,,,,,
,,72,,,,,,,,
,,31,,,,,,,,
,,31,,,,,,,,
,,31,,,,,,,,
,,55,,,,,,,,
,,50,,,,,,,,
,,45,,,,,,,,
,,32,,,,,,,,
,,8,,,,,,,,
,,41,,,,,,,,
,,65,,,,,,,,
,,22,,,,,,,,
,,31,,,,,,,,
,,20,,,,,,,,
,,54,,,,,,,,
,,5,,,,,,,,
,,29,,,,,,,,
,,21,,,,,,,,
,,44,,,,,,,,
,,64,,,,,,,,
,,16,,,,,,,,
,,32,,,,,,,,
,,29,,,,,,,,
,,14,,,,,,,,
,,28,,,,,,,,
,,14,,,,,,,,
,,23,,,,,,,,
,,8,,,,,,,,
,,63,,,,,,,,
,,25,,,,,,,,
,,51,,,,,,,,
,,18,,,,,,,,
,,59,,,,,,,,
,,21,,,,,,,,
,,5,,,,,,,,
,,15,,,,,,,,
,,21,,,,,,,,
,,20,,,,,,,,
,,3,,,,,,,,
,,76,,,,,,,,
,,13,,,,,,,,
,,71,,,,,,,,
,,9,,,,,,,,
,,61,,,,,,,,
,,75,,,,,,,,
,,48,,,,,,,,
,,18,,,,,,,,
,,45,,,,,,,,
,,11,,,,,,,,
,,54,,,,,,,,
,,20,,,,,,,,
,,29,,,,,,,,
,,50,,,,,,,,
,,23,,,,,,,,
,,23,,,,,,,,
,,1,,,,,,,,
,,26,,,,,,,,
,,31,,,,,,,,
,,40,,,,,,,,
,,22,,,,,,,,
,,50,,,,,,,,
,,44,,,,,,,,
,,4,,,,,,,,
,,33,,,,,,,,
,,100,,,,,,,,
,,9,,,,,,,,
,,25,,,,,,,,
,,51,,,,,,,,
,,54,,,,,,,,
,,49,,,,,,,,
,,48,,,,,,,,
,,48,,,,,,,,
,,21,,,,,,,,
,,13,,,,,,,,
,,38,,,,,,,,
,,32,,,,,,,,
,,38,,,,,,,,
,,17,,,,,,,,
,,10,,,,,,,,
,,33,,,,,,,,
,,12,,,,,,,,
,,26,,,,,,,,
,,62,,,,,,,,
,,8,,,,,,,,
,,26,,,,,,,,
,,7,,,,,,,,
,,12,,,,,,,,
,,48,,,,,,,,
,,9,,,,,,,,
,,64,,,,,,,,
,,46,,,,,,,,
,,25,,,,,,,,
,,32,,,,,,,,
,,37,,,,,,,,
,,70,,,,,,,,
,,24,,,,,,,,
,,60,,,,,,,,
,,72,,,,,,,,
,,24,,,,,,,,
,,14,,,,,,,,
,,16,,,,,,,,
,,19,,,,,,,,
,,15,,,,,,,,
,,33,,,,,,,,
,,26,,,,,,,,
,,82,,,,,,,,
,,29,,,,,,,,
,,26,,,,,,,,
,,49,,,,,,,,
,,62,,,,,,,,
,,9,,,,,,,,
,,60,,,,,,,,
,,21,,,,,,,,
,,18,,,,,,,,
,,100,,,,,,,,
,,20,,,,,,,,
,,23,,,,,,,,
,,50,,,,,,,,
,,7,,,,,,,,
,,63,,,,,,,,
,,47,,,,,,,,
,,31,,,,,,,,
,,86,,,,,,,,
,,42,,,,,,,,
,,80,,,,,,,,
,,100,,,,,,,,
,,93,,,,,,,,
,,29,,,,,,,,
,,58,,,,,,,,
,,17,,,,,,,,
,,32,,,,,,,,
,,23,,,,,,,,
,,21,,,,,,,,
,,92,,,,,,,,
,,32,,,,,,,,
,,26,,,,,,,,
,,20,,,,,,,,
,,21,,,,,,,,
,,41,,,,,,,,
,,19,,,,,,,,
,,13,,,,,,,,
,,9,,,,,,,,
,,73,,,,,,,,
,,86,,,,,,,,
,,47,,,,,,,,
,,36,,,,,,,,
,,21,,,,,,,,
,,9,,,,,,,,
,,62,,,,,,,,
,,21,,,,,,,,
,,28,,,,,,,,
,,41,,,,,,,,
,,60,,,,,,,,
,,17,,,,,,,,
,,18,,,,,,,,
,,38,,,,,,,,
,,20,,,,,,,,
,,55,,,,,,,,
,,95,,,,,,,,
,,10,,,,,,,,
,,16,,,,,,,,
,,19,,,,,,,,
,,65,,,,,,,,
,,13,,,,,,,,
,,71,,,,,,,,
,,9,,,,,,,,
,,20,,,,,,,,
,,100,,,,,,,,
,,29,,,,,,,,
,,57,,,,,,,,
,,12,,,,,,,,
,,37,,,,,,,,
,,33,,,,,,,,
,,74,,,,,,,,
,,6,,,,,,,,
,,33,,,,,,,,
,,38,,,,,,,,
,,3,,,,,,,,
,,22,,,,,,,,
,,17,,,,,,,,
,,100,,,,,,,,
,,34,,,,,,,,
,,57,,,,,,,,
,,36,,,,,,,,
,,39,,,,,,,,
,,16,,,,,,,,
,,14,,,,,,,,
,,73,,,,,,,,
,,38,,,,,,,,
,,16,,,,,,,,
,,27,,,,,,,,
,,19,,,,,,,,
,,21,,,,,,,,
,,23,,,,,,,,
,,35,,,,,,,,
,,35,,,,,,,,
,,12,,,,,,,,
,,18,,,,,,,,
,,35,,,,,,,,
,,29,,,,,,,,
,,48,,,,,,,,
,,14,,,,,,,,
,,13,,,,,,,,
,,43,,,,,,,,
,,50,,,,,,,,
,,61,,,,,,,,
,,31,,,,,,,,
,,33,,,,,,,,
,,36,,,,,,,,
,,28,,,,,,,,
,,68,,,,,,,,
,,75,,,,,,,,
,,32,,,,,,,,
,,26,,,,,,,,
,,18,,,,,,,,
,,42,,,,,,,,
,,88,,,,,,,,
,,24,,,,,,,,
,,23,,,,,,,,
,,11,,,,,,,,
,,50,,,,,,,,
,,63,,,,,,,,
,,48,,,,,,,,
,,14,,,,,,,,
,,11,,,,,,,,
,,14,,,,,,,,
,,84,,,,,,,,
,,42,,,,,,,,
,,23,,,,,,,,
,,33,,,,,,,,
,,35,,,,,,,,
,,100,,,,,,,,
,,55,,,,,,,,
,,40,,,,,,,,
,,47,,,,,,,,
,,26,,,,,,,,
,,15,,,,,,,,
,,19,,,,,,,,
,,87,,,,,,,,
,,57,,,,,,,,
,,34,,,,,,,,
,,100,,,,,,,,
,,14,,,,,,,,
,,24,,,,,,,,
,,23,,,,,,,,
,,100,,,,,,,,
,,69,,,,,,,,
,,24,,,,,,,,
,,20,,,,,,,,
,,31,,,,,,,,
,,33,,,,,,,,
,,2,,,,,,,,
,,22,,,,,,,,
,,40,,,,,,,,
,,20,,,,,,,,
,,35,,,,,,,,
,,100,,,,,,,,
,,55,,,,,,,,
,,95,,,,,,,,
,,8,,,,,,,,
,,65,,,,,,,,
,,16,,,,,,,,
,,100,,,,,,,,
,,19,,,,,,,,
,,77,,,,,,,,
,,34,,,,,,,,
,,59,,,,,,,,
,,43,,,,,,,,
,,18,,,,,,,,
,,47,,,,,,,,
,,51,,,,,,,,
,,65,,,,,,,,
,,23,,,,,,,,
,,49,,,,,,,,
,,21,,,,,,,,
,,68,,,,,,,,
,,69,,,,,,,,
,,6,,,,,,,,
,,43,,,,,,,,
,,57,,,,,,,,
,,36,,,,,,,,
,,56,,,,,,,,
,,100,,,,,,,,
,,29,,,,,,,,
,,58,,,,,,,,
,,57,,,,,,,,
,,31,,,,,,,,
,,22,,,,,,,,
,,40,,,,,,,,
,,8,,,,,,,,
